,time,open,high,low,close,tick_volume,spread,real_volume,BASE_SMA,SML_SMA,detection_time,pivot_time,pivot_value,pivot_type,sml_detection_time,sml_pivot_time,sml_pivot_value,sml_pivot_type
346,2025-02-17 05:46:00+00:00,151.614,151.615,151.599,151.609,67.0,1.0,0.0,151.63440000000003,151.61450000000002,,,,,,,,
347,2025-02-17 05:47:00+00:00,151.609,151.628,151.599,151.6,77.0,1.0,0.0,151.63320000000004,151.60775,,,,,,,,
348,2025-02-17 05:48:00+00:00,151.6,151.613,151.599,151.613,77.0,1.0,0.0,151.63180000000003,151.60899999999998,,,,,2025-02-17 05:49:00+00:00,2025-02-17 05:46:00+00:00,151.599,0.0
349,2025-02-17 05:49:00+00:00,151.613,151.637,151.613,151.637,73.0,1.0,0.0,151.63120000000004,151.61475000000002,,,,,2025-02-17 05:49:00+00:00,2025-02-17 05:46:00+00:00,151.599,0.0
350,2025-02-17 05:50:00+00:00,151.637,151.639,151.617,151.628,50.0,1.0,0.0,151.6302,151.6195,,,,,2025-02-17 05:49:00+00:00,2025-02-17 05:46:00+00:00,151.599,0.0
351,2025-02-17 05:51:00+00:00,151.628,151.629,151.607,151.627,78.0,1.0,0.0,151.62995000000004,151.62625,,,,,,,,
352,2025-02-17 05:52:00+00:00,151.637,151.644,151.613,151.627,54.0,1.0,0.0,151.63015000000004,151.62975,,,,,2025-02-17 05:53:00+00:00,2025-02-17 05:52:00+00:00,151.644,1.0
353,2025-02-17 05:53:00+00:00,151.63,151.636,151.612,151.615,63.0,1.0,0.0,151.62885000000003,151.62425000000002,,,,,2025-02-17 05:53:00+00:00,2025-02-17 05:52:00+00:00,151.644,1.0
354,2025-02-17 05:54:00+00:00,151.615,151.641,151.615,151.624,50.0,1.0,0.0,151.6277,151.62325,2025-02-17 05:55:00+00:00,2025-02-17 05:24:00+00:00,151.664,1.0,2025-02-17 05:53:00+00:00,2025-02-17 05:52:00+00:00,151.644,1.0
355,2025-02-17 05:55:00+00:00,151.622,151.627,151.615,151.62,51.0,1.0,0.0,151.62615,151.6215,2025-02-17 05:55:00+00:00,2025-02-17 05:24:00+00:00,151.664,1.0,,,,
356,2025-02-17 05:56:00+00:00,151.62,151.622,151.588,151.598,47.0,1.0,0.0,151.62355,151.61425000000003,2025-02-17 05:55:00+00:00,2025-02-17 05:24:00+00:00,151.664,1.0,,,,
357,2025-02-17 05:57:00+00:00,151.598,151.602,151.588,151.597,61.0,1.0,0.0,151.62225,151.60975000000002,,,,,,,,
358,2025-02-17 05:58:00+00:00,151.598,151.622,151.595,151.619,70.0,1.0,0.0,151.62195,151.60850000000002,,,,,,,,
359,2025-02-17 05:59:00+00:00,151.619,151.638,151.618,151.619,70.0,1.0,0.0,151.62055,151.60825000000003,,,,,,,,
360,2025-02-17 06:00:00+00:00,151.619,151.626,151.605,151.608,73.0,1.0,0.0,151.61795,151.61075,,,,,2025-02-17 06:01:00+00:00,2025-02-17 05:56:00+00:00,151.588,0.0
361,2025-02-17 06:01:00+00:00,151.608,151.643,151.606,151.64,103.0,1.0,0.0,151.61795,151.6215,,,,,2025-02-17 06:01:00+00:00,2025-02-17 05:56:00+00:00,151.588,0.0
362,2025-02-17 06:02:00+00:00,151.64,151.657,151.624,151.657,68.0,1.0,0.0,151.61935,151.631,,,,,2025-02-17 06:01:00+00:00,2025-02-17 05:56:00+00:00,151.588,0.0
363,2025-02-17 06:03:00+00:00,151.657,151.669,151.657,151.658,37.0,1.0,0.0,151.6209,151.64075,,,,,,,,
364,2025-02-17 06:04:00+00:00,151.658,151.664,151.637,151.641,61.0,2.0,0.0,151.62255000000002,151.649,,,,,,,,
365,2025-02-17 06:05:00+00:00,151.641,151.659,151.641,151.656,60.0,1.0,0.0,151.62465,151.65300000000002,2025-02-17 06:06:00+00:00,2025-02-17 05:56:00+00:00,151.588,0.0,,,,
366,2025-02-17 06:06:00+00:00,151.656,151.671,151.651,151.668,42.0,1.0,0.0,151.62760000000003,151.65575,2025-02-17 06:06:00+00:00,2025-02-17 05:56:00+00:00,151.588,0.0,,,,
367,2025-02-17 06:07:00+00:00,151.668,151.684,151.668,151.681,61.0,1.0,0.0,151.63165,151.66150000000002,2025-02-17 06:06:00+00:00,2025-02-17 05:56:00+00:00,151.588,0.0,,,,
368,2025-02-17 06:08:00+00:00,151.681,151.685,151.673,151.679,58.0,1.0,0.0,151.63494999999998,151.671,,,,,,,,
369,2025-02-17 06:09:00+00:00,151.679,151.706,151.679,151.693,45.0,1.0,0.0,151.63775,151.68025,,,,,,,,
370,2025-02-17 06:10:00+00:00,151.693,151.704,151.689,151.692,45.0,1.0,0.0,151.64095,151.68625,,,,,,,,
371,2025-02-17 06:11:00+00:00,151.692,151.713,151.69,151.708,36.0,1.0,0.0,151.645,151.693,,,,,,,,
372,2025-02-17 06:12:00+00:00,151.708,151.713,151.698,151.701,35.0,1.0,0.0,151.6487,151.6985,,,,,,,,
373,2025-02-17 06:13:00+00:00,151.701,151.706,151.698,151.704,39.0,1.0,0.0,151.65315,151.70125000000002,,,,,,,,
374,2025-02-17 06:14:00+00:00,151.704,151.705,151.692,151.693,45.0,1.0,0.0,151.65660000000003,151.7015,,,,,2025-02-17 06:15:00+00:00,2025-02-17 06:11:00+00:00,151.713,1.0
375,2025-02-17 06:15:00+00:00,151.693,151.701,151.691,151.695,45.0,1.0,0.0,151.66035000000005,151.69824999999997,,,,,2025-02-17 06:15:00+00:00,2025-02-17 06:11:00+00:00,151.713,1.0
376,2025-02-17 06:16:00+00:00,151.695,151.712,151.69,151.705,74.0,1.0,0.0,151.66570000000004,151.69925,,,,,2025-02-17 06:15:00+00:00,2025-02-17 06:11:00+00:00,151.713,1.0
377,2025-02-17 06:17:00+00:00,151.705,151.709,151.703,151.708,39.0,1.0,0.0,151.67125000000001,151.70025,,,,,2025-02-17 06:18:00+00:00,2025-02-17 06:16:00+00:00,151.69,0.0
378,2025-02-17 06:18:00+00:00,151.708,151.74,151.708,151.74,46.0,2.0,0.0,151.6773,151.712,,,,,2025-02-17 06:18:00+00:00,2025-02-17 06:16:00+00:00,151.69,0.0
379,2025-02-17 06:19:00+00:00,151.739,151.743,151.725,151.728,58.0,1.0,0.0,151.68274999999997,151.72025000000002,,,,,2025-02-17 06:18:00+00:00,2025-02-17 06:16:00+00:00,151.69,0.0
380,2025-02-17 06:20:00+00:00,151.728,151.742,151.719,151.741,58.0,1.0,0.0,151.6894,151.72925,,,,,,,,
381,2025-02-17 06:21:00+00:00,151.741,151.743,151.736,151.742,23.0,1.0,0.0,151.6945,151.73775,,,,,,,,
382,2025-02-17 06:22:00+00:00,151.742,151.755,151.736,151.739,58.0,1.0,0.0,151.6986,151.7375,,,,,,,,
383,2025-02-17 06:23:00+00:00,151.738,151.755,151.734,151.755,53.0,1.0,0.0,151.70345,151.74425,,,,,,,,
384,2025-02-17 06:24:00+00:00,151.754,151.769,151.754,151.767,54.0,1.0,0.0,151.70975,151.75074999999998,,,,,,,,
385,2025-02-17 06:25:00+00:00,151.767,151.778,151.76,151.776,48.0,1.0,0.0,151.71574999999999,151.75925,,,,,,,,
386,2025-02-17 06:26:00+00:00,151.776,151.776,151.754,151.762,59.0,1.0,0.0,151.72045,151.765,,,,,,,,
387,2025-02-17 06:27:00+00:00,151.762,151.762,151.735,151.747,81.0,1.0,0.0,151.72375,151.763,,,,,2025-02-17 06:28:00+00:00,2025-02-17 06:25:00+00:00,151.778,1.0
388,2025-02-17 06:28:00+00:00,151.747,151.754,151.746,151.75,49.0,1.0,0.0,151.7273,151.75875000000002,,,,,2025-02-17 06:28:00+00:00,2025-02-17 06:25:00+00:00,151.778,1.0
389,2025-02-17 06:29:00+00:00,151.75,151.751,151.736,151.737,34.0,1.0,0.0,151.72950000000003,151.749,,,,,2025-02-17 06:28:00+00:00,2025-02-17 06:25:00+00:00,151.778,1.0
390,2025-02-17 06:30:00+00:00,151.736,151.739,151.725,151.736,69.0,2.0,0.0,151.73170000000002,151.7425,,,,,,,,
391,2025-02-17 06:31:00+00:00,151.736,151.741,151.714,151.714,99.0,1.0,0.0,151.73200000000003,151.73424999999997,,,,,,,,
392,2025-02-17 06:32:00+00:00,151.714,151.737,151.714,151.734,54.0,1.0,0.0,151.73365000000004,151.73024999999998,,,,,2025-02-17 06:33:00+00:00,2025-02-17 06:31:00+00:00,151.714,0.0
393,2025-02-17 06:33:00+00:00,151.734,151.764,151.734,151.762,44.0,1.0,0.0,151.73655000000002,151.73649999999998,,,,,2025-02-17 06:33:00+00:00,2025-02-17 06:31:00+00:00,151.714,0.0
394,2025-02-17 06:34:00+00:00,151.762,151.764,151.738,151.747,53.0,1.0,0.0,151.73925000000003,151.73925,,,,,2025-02-17 06:33:00+00:00,2025-02-17 06:31:00+00:00,151.714,0.0
395,2025-02-17 06:35:00+00:00,151.747,151.747,151.715,151.724,49.0,1.0,0.0,151.7407,151.74175,,,,,,,,
396,2025-02-17 06:36:00+00:00,151.723,151.729,151.722,151.728,28.0,1.0,0.0,151.74185,151.74025,,,,,2025-02-17 06:37:00+00:00,2025-02-17 06:33:00+00:00,151.764,1.0
397,2025-02-17 06:37:00+00:00,151.728,151.735,151.727,151.73,23.0,2.0,0.0,151.74295,151.73225,,,,,2025-02-17 06:37:00+00:00,2025-02-17 06:33:00+00:00,151.764,1.0
398,2025-02-17 06:38:00+00:00,151.73,151.743,151.729,151.739,27.0,2.0,0.0,151.7429,151.73025,,,,,2025-02-17 06:37:00+00:00,2025-02-17 06:33:00+00:00,151.764,1.0
399,2025-02-17 06:39:00+00:00,151.74,151.74,151.714,151.723,47.0,1.0,0.0,151.74265000000003,151.73000000000002,,,,,,,,
400,2025-02-17 06:40:00+00:00,151.723,151.724,151.7,151.7,34.0,1.0,0.0,151.74060000000003,151.723,,,,,,,,
401,2025-02-17 06:41:00+00:00,151.7,151.713,151.7,151.713,33.0,1.0,0.0,151.73915,151.71875,,,,,,,,
402,2025-02-17 06:42:00+00:00,151.713,151.714,151.697,151.701,36.0,1.0,0.0,151.73725,151.70925,2025-02-17 06:43:00+00:00,2025-02-17 06:25:00+00:00,151.778,1.0,,,,
403,2025-02-17 06:43:00+00:00,151.701,151.702,151.661,151.675,71.0,1.0,0.0,151.73325,151.69725,2025-02-17 06:43:00+00:00,2025-02-17 06:25:00+00:00,151.778,1.0,,,,
404,2025-02-17 06:44:00+00:00,151.675,151.678,151.669,151.671,76.0,1.0,0.0,151.72845,151.69,2025-02-17 06:43:00+00:00,2025-02-17 06:25:00+00:00,151.778,1.0,,,,
405,2025-02-17 06:45:00+00:00,151.671,151.672,151.65,151.651,88.0,1.0,0.0,151.72220000000002,151.6745,,,,,,,,
406,2025-02-17 06:46:00+00:00,151.651,151.652,151.642,151.643,85.0,1.0,0.0,151.71625000000003,151.66,,,,,,,,
407,2025-02-17 06:47:00+00:00,151.643,151.661,151.643,151.653,45.0,1.0,0.0,151.71155000000002,151.6545,,,,,,,,
408,2025-02-17 06:48:00+00:00,151.653,151.668,151.646,151.662,60.0,1.0,0.0,151.70715,151.65225,,,,,2025-02-17 06:49:00+00:00,2025-02-17 06:46:00+00:00,151.642,0.0
409,2025-02-17 06:49:00+00:00,151.662,151.682,151.659,151.679,58.0,1.0,0.0,151.70425,151.65925,,,,,2025-02-17 06:49:00+00:00,2025-02-17 06:46:00+00:00,151.642,0.0
410,2025-02-17 06:50:00+00:00,151.679,151.68,151.655,151.656,51.0,1.0,0.0,151.70024999999998,151.66250000000002,,,,,2025-02-17 06:49:00+00:00,2025-02-17 06:46:00+00:00,151.642,0.0
411,2025-02-17 06:51:00+00:00,151.656,151.672,151.65,151.656,54.0,1.0,0.0,151.69734999999997,151.66325,,,,,,,,
412,2025-02-17 06:52:00+00:00,151.664,151.679,151.659,151.671,84.0,1.0,0.0,151.6942,151.6655,,,,,,,,
413,2025-02-17 06:53:00+00:00,151.671,151.677,151.658,151.669,50.0,1.0,0.0,151.68955,151.663,,,,,,,,
414,2025-02-17 06:54:00+00:00,151.669,151.695,151.669,151.694,79.0,1.0,0.0,151.6869,151.67249999999999,,,,,,,,
415,2025-02-17 06:55:00+00:00,151.694,151.719,151.689,151.693,62.0,1.0,0.0,151.68535000000003,151.68175,,,,,,,,
416,2025-02-17 06:56:00+00:00,151.694,151.695,151.678,151.684,74.0,1.0,0.0,151.68315000000004,151.685,,,,,,,,
417,2025-02-17 06:57:00+00:00,151.684,151.695,151.677,151.682,75.0,1.0,0.0,151.68075000000005,151.68825,,,,,,,,
418,2025-02-17 06:58:00+00:00,151.681,151.7,151.68,151.694,54.0,1.0,0.0,151.67850000000004,151.68824999999998,,,,,,,,
419,2025-02-17 06:59:00+00:00,151.694,151.698,151.682,151.688,74.0,1.0,0.0,151.67675,151.68699999999998,,,,,2025-02-17 07:00:00+00:00,2025-02-17 06:55:00+00:00,151.719,1.0
420,2025-02-17 07:00:00+00:00,151.688,151.688,151.63,151.632,44.0,1.0,0.0,151.67335,151.67399999999998,,,,,2025-02-17 07:00:00+00:00,2025-02-17 06:55:00+00:00,151.719,1.0
421,2025-02-17 07:01:00+00:00,151.632,151.638,151.62,151.636,47.0,1.0,0.0,151.6695,151.6625,,,,,2025-02-17 07:00:00+00:00,2025-02-17 06:55:00+00:00,151.719,1.0
422,2025-02-17 07:02:00+00:00,151.636,151.638,151.609,151.61,75.0,1.0,0.0,151.66495,151.6415,,,,,,,,
423,2025-02-17 07:03:00+00:00,151.608,151.614,151.6,151.612,63.0,1.0,0.0,151.6618,151.6225,,,,,,,,
424,2025-02-17 07:04:00+00:00,151.612,151.612,151.597,151.602,64.0,1.0,0.0,151.65834999999998,151.61499999999998,,,,,,,,
425,2025-02-17 07:05:00+00:00,151.602,151.615,151.599,151.603,61.0,1.0,0.0,151.65595,151.60674999999998,,,,,,,,
426,2025-02-17 07:06:00+00:00,151.603,151.619,151.587,151.591,80.0,1.0,0.0,151.65335000000002,151.602,,,,,,,,
427,2025-02-17 07:07:00+00:00,151.591,151.593,151.561,151.565,87.0,1.0,0.0,151.64895,151.59025000000003,,,,,,,,
428,2025-02-17 07:08:00+00:00,151.565,151.579,151.555,151.579,61.0,1.0,0.0,151.6448,151.5845,,,,,,,,
429,2025-02-17 07:09:00+00:00,151.579,151.58,151.565,151.569,39.0,1.0,0.0,151.63930000000002,151.576,,,,,,,,
430,2025-02-17 07:10:00+00:00,151.569,151.571,151.554,151.555,55.0,1.0,0.0,151.63425,151.567,,,,,,,,
431,2025-02-17 07:11:00+00:00,151.555,151.558,151.55,151.555,40.0,1.0,0.0,151.62920000000003,151.5645,,,,,,,,
432,2025-02-17 07:12:00+00:00,151.555,151.562,151.533,151.562,69.0,1.0,0.0,151.62375000000003,151.56025,,,,,2025-02-17 07:13:00+00:00,2025-02-17 07:12:00+00:00,151.533,0.0
433,2025-02-17 07:13:00+00:00,151.562,151.61,151.553,151.604,80.0,1.0,0.0,151.62050000000002,151.56900000000002,,,,,2025-02-17 07:13:00+00:00,2025-02-17 07:12:00+00:00,151.533,0.0
434,2025-02-17 07:14:00+00:00,151.605,151.615,151.553,151.568,106.0,3.0,0.0,151.6142,151.57225,,,,,2025-02-17 07:13:00+00:00,2025-02-17 07:12:00+00:00,151.533,0.0
435,2025-02-17 07:15:00+00:00,151.568,151.604,151.561,151.604,83.0,1.0,0.0,151.60975,151.58450000000002,,,,,,,,
436,2025-02-17 07:16:00+00:00,151.603,151.605,151.573,151.579,72.0,1.0,0.0,151.60449999999997,151.58875,,,,,2025-02-17 07:17:00+00:00,2025-02-17 07:14:00+00:00,151.615,1.0
437,2025-02-17 07:17:00+00:00,151.579,151.601,151.554,151.573,94.0,1.0,0.0,151.59905,151.58100000000002,,,,,2025-02-17 07:17:00+00:00,2025-02-17 07:14:00+00:00,151.615,1.0
438,2025-02-17 07:18:00+00:00,151.573,151.593,151.566,151.592,82.0,1.0,0.0,151.59395,151.587,,,,,2025-02-17 07:17:00+00:00,2025-02-17 07:14:00+00:00,151.615,1.0
439,2025-02-17 07:19:00+00:00,151.592,151.603,151.573,151.601,47.0,1.0,0.0,151.58960000000002,151.58625,,,,,,,,
440,2025-02-17 07:20:00+00:00,151.601,151.606,151.566,151.566,90.0,1.0,0.0,151.58630000000002,151.583,,,,,2025-02-17 07:21:00+00:00,2025-02-17 07:17:00+00:00,151.554,0.0
441,2025-02-17 07:21:00+00:00,151.566,151.606,151.566,151.603,103.0,1.0,0.0,151.58465000000004,151.59050000000002,,,,,2025-02-17 07:21:00+00:00,2025-02-17 07:17:00+00:00,151.554,0.0
442,2025-02-17 07:22:00+00:00,151.603,151.61,151.596,151.607,78.0,1.0,0.0,151.58450000000005,151.59425000000002,,,,,2025-02-17 07:21:00+00:00,2025-02-17 07:17:00+00:00,151.554,0.0
443,2025-02-17 07:23:00+00:00,151.607,151.607,151.591,151.6,80.0,1.0,0.0,151.58390000000006,151.594,,,,,,,,
444,2025-02-17 07:24:00+00:00,151.6,151.609,151.585,151.604,84.0,1.0,0.0,151.58400000000003,151.60350000000003,,,,,,,,
445,2025-02-17 07:25:00+00:00,151.604,151.614,151.592,151.607,62.0,1.0,0.0,151.58420000000004,151.6045,,,,,,,,
446,2025-02-17 07:26:00+00:00,151.607,151.64,151.606,151.629,62.0,1.0,0.0,151.58610000000002,151.61,,,,,,,,
447,2025-02-17 07:27:00+00:00,151.629,151.635,151.609,151.613,89.0,1.0,0.0,151.5885,151.61325,,,,,,,,
448,2025-02-17 07:28:00+00:00,151.613,151.634,151.613,151.629,64.0,1.0,0.0,151.59099999999998,151.6195,,,,,2025-02-17 07:29:00+00:00,2025-02-17 07:26:00+00:00,151.64,1.0
449,2025-02-17 07:29:00+00:00,151.629,151.629,151.578,151.584,96.0,1.0,0.0,151.59175,151.61374999999998,2025-02-17 07:30:00+00:00,2025-02-17 07:12:00+00:00,151.533,0.0,2025-02-17 07:29:00+00:00,2025-02-17 07:26:00+00:00,151.64,1.0
450,2025-02-17 07:30:00+00:00,151.584,151.603,151.579,151.585,114.0,3.0,0.0,151.59325,151.60275,2025-02-17 07:30:00+00:00,2025-02-17 07:12:00+00:00,151.533,0.0,2025-02-17 07:29:00+00:00,2025-02-17 07:26:00+00:00,151.64,1.0
451,2025-02-17 07:31:00+00:00,151.584,151.632,151.584,151.63,88.0,1.0,0.0,151.597,151.607,2025-02-17 07:30:00+00:00,2025-02-17 07:12:00+00:00,151.533,0.0,2025-02-17 07:31:00+00:00,2025-02-17 07:29:00+00:00,151.578,0.0
452,2025-02-17 07:32:00+00:00,151.63,151.663,151.63,151.659,58.0,1.0,0.0,151.60185000000004,151.6145,,,,,2025-02-17 07:31:00+00:00,2025-02-17 07:29:00+00:00,151.578,0.0
453,2025-02-17 07:33:00+00:00,151.659,151.676,151.659,151.673,68.0,1.0,0.0,151.60530000000003,151.63675,,,,,,,,
454,2025-02-17 07:34:00+00:00,151.674,151.677,151.661,151.673,73.0,1.0,0.0,151.61055000000005,151.65875,,,,,,,,
455,2025-02-17 07:35:00+00:00,151.673,151.675,151.659,151.671,77.0,1.0,0.0,151.61390000000003,151.66899999999998,,,,,,,,
456,2025-02-17 07:36:00+00:00,151.671,151.687,151.669,151.684,62.0,1.0,0.0,151.61915000000002,151.67525,,,,,2025-02-17 07:37:00+00:00,2025-02-17 07:37:00+00:00,151.703,1.0
457,2025-02-17 07:37:00+00:00,151.685,151.703,151.622,151.622,92.0,1.0,0.0,151.6216,151.66250000000002,,,,,2025-02-17 07:37:00+00:00,2025-02-17 07:37:00+00:00,151.703,1.0
458,2025-02-17 07:38:00+00:00,151.622,151.629,151.576,151.604,110.0,1.0,0.0,151.6222,151.64525,,,,,2025-02-17 07:37:00+00:00,2025-02-17 07:37:00+00:00,151.703,1.0
459,2025-02-17 07:39:00+00:00,151.604,151.633,151.604,151.629,71.0,1.0,0.0,151.62359999999998,151.63475000000003,,,,,,,,
460,2025-02-17 07:40:00+00:00,151.629,151.669,151.629,151.662,78.0,1.0,0.0,151.62839999999997,151.62925,,,,,2025-02-17 07:41:00+00:00,2025-02-17 07:38:00+00:00,151.576,0.0
461,2025-02-17 07:41:00+00:00,151.662,151.671,151.643,151.657,96.0,1.0,0.0,151.6311,151.638,,,,,2025-02-17 07:41:00+00:00,2025-02-17 07:38:00+00:00,151.576,0.0
462,2025-02-17 07:42:00+00:00,151.657,151.661,151.65,151.659,51.0,1.0,0.0,151.63370000000003,151.65175,,,,,2025-02-17 07:41:00+00:00,2025-02-17 07:38:00+00:00,151.576,0.0
463,2025-02-17 07:43:00+00:00,151.659,151.674,151.645,151.658,76.0,1.0,0.0,151.63660000000002,151.659,,,,,2025-02-17 07:44:00+00:00,2025-02-17 07:43:00+00:00,151.674,1.0
464,2025-02-17 07:44:00+00:00,151.658,151.659,151.628,151.632,75.0,1.0,0.0,151.63800000000003,151.6515,,,,,2025-02-17 07:44:00+00:00,2025-02-17 07:43:00+00:00,151.674,1.0
465,2025-02-17 07:45:00+00:00,151.632,151.632,151.593,151.6,94.0,1.0,0.0,151.63765000000004,151.63725,,,,,2025-02-17 07:44:00+00:00,2025-02-17 07:43:00+00:00,151.674,1.0
466,2025-02-17 07:46:00+00:00,151.6,151.603,151.546,151.548,158.0,1.0,0.0,151.63360000000003,151.6095,,,,,,,,
467,2025-02-17 07:47:00+00:00,151.549,151.58,151.536,151.579,144.0,1.0,0.0,151.63190000000003,151.58974999999998,2025-02-17 07:48:00+00:00,2025-02-17 07:37:00+00:00,151.703,1.0,,,,
468,2025-02-17 07:48:00+00:00,151.579,151.58,151.551,151.568,131.0,1.0,0.0,151.62885,151.57375000000002,2025-02-17 07:48:00+00:00,2025-02-17 07:37:00+00:00,151.703,1.0,,,,
469,2025-02-17 07:49:00+00:00,151.568,151.572,151.563,151.57,83.0,1.0,0.0,151.62814999999998,151.56625000000003,2025-02-17 07:48:00+00:00,2025-02-17 07:37:00+00:00,151.703,1.0,2025-02-17 07:50:00+00:00,2025-02-17 07:47:00+00:00,151.536,0.0
470,2025-02-17 07:50:00+00:00,151.57,151.587,151.557,151.578,159.0,2.0,0.0,151.62779999999998,151.57375000000002,,,,,2025-02-17 07:50:00+00:00,2025-02-17 07:47:00+00:00,151.536,0.0
471,2025-02-17 07:51:00+00:00,151.578,151.617,151.572,151.599,137.0,1.0,0.0,151.62625,151.57875,,,,,2025-02-17 07:50:00+00:00,2025-02-17 07:47:00+00:00,151.536,0.0
472,2025-02-17 07:52:00+00:00,151.599,151.599,151.58,151.584,81.0,1.0,0.0,151.62250000000003,151.58275,,,,,,,,
473,2025-02-17 07:53:00+00:00,151.584,151.596,151.569,151.579,92.0,1.0,0.0,151.61780000000002,151.585,,,,,,,,
474,2025-02-17 07:54:00+00:00,151.582,151.584,151.563,151.577,76.0,1.0,0.0,151.613,151.58474999999999,,,,,2025-02-17 07:55:00+00:00,2025-02-17 07:51:00+00:00,151.617,1.0
475,2025-02-17 07:55:00+00:00,151.577,151.577,151.521,151.525,108.0,1.0,0.0,151.60569999999998,151.56625,,,,,2025-02-17 07:55:00+00:00,2025-02-17 07:51:00+00:00,151.617,1.0
476,2025-02-17 07:56:00+00:00,151.525,151.527,151.503,151.525,80.0,1.0,0.0,151.59774999999996,151.5515,,,,,2025-02-17 07:55:00+00:00,2025-02-17 07:51:00+00:00,151.617,1.0
477,2025-02-17 07:57:00+00:00,151.525,151.535,151.501,151.501,87.0,1.0,0.0,151.59169999999997,151.53199999999998,,,,,,,,
478,2025-02-17 07:58:00+00:00,151.501,151.504,151.474,151.492,125.0,2.0,0.0,151.5861,151.51075,,,,,,,,
479,2025-02-17 07:59:00+00:00,151.492,151.533,151.492,151.526,126.0,1.0,0.0,151.58095,151.51100000000002,,,,,,,,
480,2025-02-17 08:00:00+00:00,151.526,151.541,151.514,151.53,117.0,1.0,0.0,151.57435000000004,151.51225,,,,,2025-02-17 08:01:00+00:00,2025-02-17 07:58:00+00:00,151.474,0.0
481,2025-02-17 08:01:00+00:00,151.528,151.55,151.524,151.54,101.0,1.0,0.0,151.56850000000003,151.522,,,,,2025-02-17 08:01:00+00:00,2025-02-17 07:58:00+00:00,151.474,0.0
482,2025-02-17 08:02:00+00:00,151.539,151.544,151.516,151.538,74.0,1.0,0.0,151.56245,151.5335,,,,,2025-02-17 08:01:00+00:00,2025-02-17 07:58:00+00:00,151.474,0.0
483,2025-02-17 08:03:00+00:00,151.537,151.556,151.536,151.552,82.0,1.0,0.0,151.55715,151.54,,,,,,,,
484,2025-02-17 08:04:00+00:00,151.551,151.552,151.532,151.533,67.0,1.0,0.0,151.5522,151.54075,,,,,2025-02-17 08:05:00+00:00,2025-02-17 08:03:00+00:00,151.556,1.0
485,2025-02-17 08:05:00+00:00,151.533,151.533,151.491,151.503,77.0,1.0,0.0,151.54735,151.5315,,,,,2025-02-17 08:05:00+00:00,2025-02-17 08:03:00+00:00,151.556,1.0
486,2025-02-17 08:06:00+00:00,151.503,151.522,151.5,151.517,54.0,1.0,0.0,151.5458,151.52625,,,,,2025-02-17 08:05:00+00:00,2025-02-17 08:03:00+00:00,151.556,1.0
487,2025-02-17 08:07:00+00:00,151.517,151.533,151.49,151.517,114.0,2.0,0.0,151.54270000000002,151.51749999999998,,,,,,,,
488,2025-02-17 08:08:00+00:00,151.517,151.54,151.517,151.54,118.0,1.0,0.0,151.5413,151.51925,,,,,2025-02-17 08:09:00+00:00,2025-02-17 08:07:00+00:00,151.49,0.0
489,2025-02-17 08:09:00+00:00,151.54,151.581,151.535,151.574,130.0,1.0,0.0,151.5415,151.53699999999998,,,,,2025-02-17 08:09:00+00:00,2025-02-17 08:07:00+00:00,151.49,0.0
490,2025-02-17 08:10:00+00:00,151.574,151.595,151.571,151.583,88.0,1.0,0.0,151.54175,151.5535,,,,,2025-02-17 08:09:00+00:00,2025-02-17 08:07:00+00:00,151.49,0.0
491,2025-02-17 08:11:00+00:00,151.584,151.596,151.571,151.593,81.0,1.0,0.0,151.54145,151.5725,,,,,,,,
492,2025-02-17 08:12:00+00:00,151.593,151.599,151.572,151.595,101.0,1.0,0.0,151.54199999999997,151.58625,,,,,,,,
493,2025-02-17 08:13:00+00:00,151.595,151.618,151.587,151.599,99.0,1.0,0.0,151.54299999999998,151.59249999999997,,,,,2025-02-17 08:14:00+00:00,2025-02-17 08:13:00+00:00,151.618,1.0
494,2025-02-17 08:14:00+00:00,151.599,151.603,151.543,151.556,90.0,1.0,0.0,151.54194999999999,151.58575,,,,,2025-02-17 08:14:00+00:00,2025-02-17 08:13:00+00:00,151.618,1.0
495,2025-02-17 08:15:00+00:00,151.556,151.573,151.542,151.551,69.0,1.0,0.0,151.54325,151.57524999999998,,,,,2025-02-17 08:14:00+00:00,2025-02-17 08:13:00+00:00,151.618,1.0
496,2025-02-17 08:16:00+00:00,151.551,151.557,151.541,151.55,77.0,1.0,0.0,151.54450000000003,151.564,,,,,,,,
497,2025-02-17 08:17:00+00:00,151.55,151.556,151.54,151.546,95.0,2.0,0.0,151.54675000000003,151.55075,2025-02-17 08:18:00+00:00,2025-02-17 07:58:00+00:00,151.474,0.0,,,,
498,2025-02-17 08:18:00+00:00,151.546,151.565,151.538,151.565,76.0,1.0,0.0,151.55040000000002,151.553,2025-02-17 08:18:00+00:00,2025-02-17 07:58:00+00:00,151.474,0.0,2025-02-17 08:19:00+00:00,2025-02-17 08:18:00+00:00,151.538,0.0
499,2025-02-17 08:19:00+00:00,151.565,151.612,151.564,151.612,81.0,1.0,0.0,151.55470000000003,151.56825,2025-02-17 08:18:00+00:00,2025-02-17 07:58:00+00:00,151.474,0.0,2025-02-17 08:19:00+00:00,2025-02-17 08:18:00+00:00,151.538,0.0
