time,open,high,low,close,tick_volume,spread,real_volume,SML_SMA,up_down,pivot
2025-02-17 05:20:00,151.638,151.645,151.634,151.636,42,1,0,151.62675000000002,True,
2025-02-17 05:21:00,151.636,151.638,151.621,151.633,65,1,0,151.637,True,
2025-02-17 05:22:00,151.633,151.64,151.628,151.631,58,1,0,151.6345,False,
2025-02-17 05:23:00,151.631,151.649,151.631,151.641,60,2,0,151.63524999999998,True,
2025-02-17 05:24:00,151.641,151.664,151.64,151.658,86,2,0,151.64075,True,
2025-02-17 05:25:00,151.658,151.66,151.621,151.625,77,1,0,151.63875,False,
2025-02-17 05:26:00,151.625,151.639,151.619,151.619,70,1,0,151.63575,False,
2025-02-17 05:27:00,151.619,151.627,151.605,151.624,66,1,0,151.63150000000002,False,
2025-02-17 05:28:00,151.625,151.649,151.625,151.641,68,1,0,151.62725,False,
2025-02-17 05:29:00,151.64,151.653,151.639,151.649,71,1,0,151.63325,True,
2025-02-17 05:30:00,151.649,151.653,151.634,151.648,72,1,0,151.64049999999997,True,
2025-02-17 05:31:00,151.648,151.654,151.627,151.632,71,1,0,151.64249999999998,True,
2025-02-17 05:32:00,151.633,151.639,151.619,151.623,75,1,0,151.638,False,
2025-02-17 05:33:00,151.623,151.642,151.623,151.641,27,1,0,151.636,False,
2025-02-17 05:34:00,151.641,151.649,151.641,151.647,35,1,0,151.63575,False,
2025-02-17 05:35:00,151.647,151.655,151.638,151.651,51,1,0,151.6405,True,
2025-02-17 05:36:00,151.65,151.655,151.639,151.65,102,1,0,151.64724999999999,True,
2025-02-17 05:37:00,151.65,151.652,151.62,151.623,57,1,0,151.64275,False,
2025-02-17 05:38:00,151.623,151.639,151.623,151.625,72,1,0,151.63725,False,
2025-02-17 05:39:00,151.625,151.651,151.625,151.647,75,1,0,151.63625000000002,False,
2025-02-17 05:40:00,151.647,151.662,151.637,151.66,53,1,0,151.63875,True,
2025-02-17 05:41:00,151.66,151.661,151.639,151.64,36,1,0,151.643,True,
2025-02-17 05:42:00,151.639,151.641,151.624,151.629,76,1,0,151.644,True,
2025-02-17 05:43:00,151.629,151.631,151.623,151.627,34,1,0,151.639,False,
2025-02-17 05:44:00,151.627,151.63,151.607,151.608,75,3,0,151.626,False,
2025-02-17 05:45:00,151.608,151.624,151.606,151.614,85,1,0,151.61950000000002,False,
2025-02-17 05:46:00,151.614,151.615,151.599,151.609,67,1,0,151.61450000000002,False,
2025-02-17 05:47:00,151.609,151.628,151.599,151.6,77,1,0,151.60775,False,
2025-02-17 05:48:00,151.6,151.613,151.599,151.613,77,1,0,151.609,True,
2025-02-17 05:49:00,151.613,151.637,151.613,151.637,73,1,0,151.61475,True,
2025-02-17 05:50:00,151.637,151.639,151.617,151.628,50,1,0,151.6195,True,
2025-02-17 05:51:00,151.628,151.629,151.607,151.627,78,1,0,151.62625,True,
2025-02-17 05:52:00,151.637,151.644,151.613,151.627,54,1,0,151.62975,True,
2025-02-17 05:53:00,151.63,151.636,151.612,151.615,63,1,0,151.62425,False,
2025-02-17 05:54:00,151.615,151.641,151.615,151.624,50,1,0,151.62325,False,
2025-02-17 05:55:00,151.622,151.627,151.615,151.62,51,1,0,151.6215,False,
2025-02-17 05:56:00,151.62,151.622,151.588,151.598,47,1,0,151.61425000000003,False,
2025-02-17 05:57:00,151.598,151.602,151.588,151.597,61,1,0,151.60975000000002,False,
2025-02-17 05:58:00,151.598,151.622,151.595,151.619,70,1,0,151.6085,False,
2025-02-17 05:59:00,151.619,151.638,151.618,151.619,70,1,0,151.60825,False,
2025-02-17 06:00:00,151.619,151.626,151.605,151.608,73,1,0,151.61075,True,
2025-02-17 06:01:00,151.608,151.643,151.606,151.64,103,1,0,151.6215,True,
2025-02-17 06:02:00,151.64,151.657,151.624,151.657,68,1,0,151.631,True,
2025-02-17 06:03:00,151.657,151.669,151.657,151.658,37,1,0,151.64075,True,
2025-02-17 06:04:00,151.658,151.664,151.637,151.641,61,2,0,151.649,True,
2025-02-17 06:05:00,151.641,151.659,151.641,151.656,60,1,0,151.65300000000002,True,
2025-02-17 06:06:00,151.656,151.671,151.651,151.668,42,1,0,151.65575,True,
2025-02-17 06:07:00,151.668,151.684,151.668,151.681,61,1,0,151.6615,True,
2025-02-17 06:08:00,151.681,151.685,151.673,151.679,58,1,0,151.671,True,
2025-02-17 06:09:00,151.679,151.706,151.679,151.693,45,1,0,151.68025,True,
2025-02-17 06:10:00,151.693,151.704,151.689,151.692,45,1,0,151.68625,True,
2025-02-17 06:11:00,151.692,151.713,151.69,151.708,36,1,0,151.69299999999998,True,
2025-02-17 06:12:00,151.708,151.713,151.698,151.701,35,1,0,151.6985,True,
2025-02-17 06:13:00,151.701,151.706,151.698,151.704,39,1,0,151.70125000000002,True,
2025-02-17 06:14:00,151.704,151.705,151.692,151.693,45,1,0,151.7015,True,
2025-02-17 06:15:00,151.693,151.701,151.691,151.695,45,1,0,151.69825,False,
2025-02-17 06:16:00,151.695,151.712,151.69,151.705,74,1,0,151.69925,True,
2025-02-17 06:17:00,151.705,151.709,151.703,151.708,39,1,0,151.70025,True,
2025-02-17 06:18:00,151.708,151.74,151.708,151.74,46,2,0,151.712,True,
2025-02-17 06:19:00,151.739,151.743,151.725,151.728,58,1,0,151.72025000000002,True,
2025-02-17 06:20:00,151.728,151.742,151.719,151.741,58,1,0,151.72925,True,
2025-02-17 06:21:00,151.741,151.743,151.736,151.742,23,1,0,151.73775,True,
2025-02-17 06:22:00,151.742,151.755,151.736,151.739,58,1,0,151.7375,False,
2025-02-17 06:23:00,151.738,151.755,151.734,151.755,53,1,0,151.74425,True,
2025-02-17 06:24:00,151.754,151.769,151.754,151.767,54,1,0,151.75075,True,
2025-02-17 06:25:00,151.767,151.778,151.76,151.776,48,1,0,151.75925,True,
2025-02-17 06:26:00,151.776,151.776,151.754,151.762,59,1,0,151.765,True,
2025-02-17 06:27:00,151.762,151.762,151.735,151.747,81,1,0,151.763,False,
2025-02-17 06:28:00,151.747,151.754,151.746,151.75,49,1,0,151.75875000000002,False,
2025-02-17 06:29:00,151.75,151.751,151.736,151.737,34,1,0,151.749,False,
2025-02-17 06:30:00,151.736,151.739,151.725,151.736,69,2,0,151.7425,False,
2025-02-17 06:31:00,151.736,151.741,151.714,151.714,99,1,0,151.73424999999997,False,
2025-02-17 06:32:00,151.714,151.737,151.714,151.734,54,1,0,151.73024999999998,False,
2025-02-17 06:33:00,151.734,151.764,151.734,151.762,44,1,0,151.7365,True,
2025-02-17 06:34:00,151.762,151.764,151.738,151.747,53,1,0,151.73925,True,
2025-02-17 06:35:00,151.747,151.747,151.715,151.724,49,1,0,151.74175,True,
2025-02-17 06:36:00,151.723,151.729,151.722,151.728,28,1,0,151.74025,False,
2025-02-17 06:37:00,151.728,151.735,151.727,151.73,23,2,0,151.73225000000002,False,
2025-02-17 06:38:00,151.73,151.743,151.729,151.739,27,2,0,151.73024999999998,False,
2025-02-17 06:39:00,151.74,151.74,151.714,151.723,47,1,0,151.73000000000002,False,
2025-02-17 06:40:00,151.723,151.724,151.7,151.7,34,1,0,151.72299999999998,False,
2025-02-17 06:41:00,151.7,151.713,151.7,151.713,33,1,0,151.71875,False,
2025-02-17 06:42:00,151.713,151.714,151.697,151.701,36,1,0,151.70925,False,
2025-02-17 06:43:00,151.701,151.702,151.661,151.675,71,1,0,151.69725,False,
2025-02-17 06:44:00,151.675,151.678,151.669,151.671,76,1,0,151.69,False,
2025-02-17 06:45:00,151.671,151.672,151.65,151.651,88,1,0,151.6745,False,
2025-02-17 06:46:00,151.651,151.652,151.642,151.643,85,1,0,151.66,False,
2025-02-17 06:47:00,151.643,151.661,151.643,151.653,45,1,0,151.6545,False,
2025-02-17 06:48:00,151.653,151.668,151.646,151.662,60,1,0,151.65224999999998,False,
2025-02-17 06:49:00,151.662,151.682,151.659,151.679,58,1,0,151.65925000000001,True,
2025-02-17 06:50:00,151.679,151.68,151.655,151.656,51,1,0,151.6625,True,
2025-02-17 06:51:00,151.656,151.672,151.65,151.656,54,1,0,151.66325,True,
2025-02-17 06:52:00,151.664,151.679,151.659,151.671,84,1,0,151.6655,True,
2025-02-17 06:53:00,151.671,151.677,151.658,151.669,50,1,0,151.663,False,
2025-02-17 06:54:00,151.669,151.695,151.669,151.694,79,1,0,151.67249999999999,True,
2025-02-17 06:55:00,151.694,151.719,151.689,151.693,62,1,0,151.68175000000002,True,
2025-02-17 06:56:00,151.694,151.695,151.678,151.684,74,1,0,151.685,True,
2025-02-17 06:57:00,151.684,151.695,151.677,151.682,75,1,0,151.68824999999998,True,
2025-02-17 06:58:00,151.681,151.7,151.68,151.694,54,1,0,151.68825,True,
2025-02-17 06:59:00,151.694,151.698,151.682,151.688,74,1,0,151.68699999999998,False,
2025-02-17 07:00:00,151.688,151.688,151.63,151.632,44,1,0,151.674,False,
2025-02-17 07:01:00,151.632,151.638,151.62,151.636,47,1,0,151.6625,False,
2025-02-17 07:02:00,151.636,151.638,151.609,151.61,75,1,0,151.6415,False,
2025-02-17 07:03:00,151.608,151.614,151.6,151.612,63,1,0,151.6225,False,
2025-02-17 07:04:00,151.612,151.612,151.597,151.602,64,1,0,151.615,False,
2025-02-17 07:05:00,151.602,151.615,151.599,151.603,61,1,0,151.60675,False,
2025-02-17 07:06:00,151.603,151.619,151.587,151.591,80,1,0,151.602,False,
2025-02-17 07:07:00,151.591,151.593,151.561,151.565,87,1,0,151.59025000000003,False,
2025-02-17 07:08:00,151.565,151.579,151.555,151.579,61,1,0,151.5845,False,
2025-02-17 07:09:00,151.579,151.58,151.565,151.569,39,1,0,151.576,False,
2025-02-17 07:10:00,151.569,151.571,151.554,151.555,55,1,0,151.567,False,
2025-02-17 07:11:00,151.555,151.558,151.55,151.555,40,1,0,151.5645,False,
2025-02-17 07:12:00,151.555,151.562,151.533,151.562,69,1,0,151.56025,False,
2025-02-17 07:13:00,151.562,151.61,151.553,151.604,80,1,0,151.56900000000002,True,
2025-02-17 07:14:00,151.605,151.615,151.553,151.568,106,3,0,151.57225,True,
2025-02-17 07:15:00,151.568,151.604,151.561,151.604,83,1,0,151.58450000000002,True,
2025-02-17 07:16:00,151.603,151.605,151.573,151.579,72,1,0,151.58875,True,
2025-02-17 07:17:00,151.579,151.601,151.554,151.573,94,1,0,151.58100000000002,False,
2025-02-17 07:18:00,151.573,151.593,151.566,151.592,82,1,0,151.58700000000002,True,
2025-02-17 07:19:00,151.592,151.603,151.573,151.601,47,1,0,151.58625,False,
2025-02-17 07:20:00,151.601,151.606,151.566,151.566,90,1,0,151.583,False,
2025-02-17 07:21:00,151.566,151.606,151.566,151.603,103,1,0,151.59050000000002,True,
2025-02-17 07:22:00,151.603,151.61,151.596,151.607,78,1,0,151.59425,True,
2025-02-17 07:23:00,151.607,151.607,151.591,151.6,80,1,0,151.594,False,
2025-02-17 07:24:00,151.6,151.609,151.585,151.604,84,1,0,151.6035,True,
2025-02-17 07:25:00,151.604,151.614,151.592,151.607,62,1,0,151.6045,True,
2025-02-17 07:26:00,151.607,151.64,151.606,151.629,62,1,0,151.61,True,
2025-02-17 07:27:00,151.629,151.635,151.609,151.613,89,1,0,151.61325,True,
2025-02-17 07:28:00,151.613,151.634,151.613,151.629,64,1,0,151.6195,True,
2025-02-17 07:29:00,151.629,151.629,151.578,151.584,96,1,0,151.61375,False,
2025-02-17 07:30:00,151.584,151.603,151.579,151.585,114,3,0,151.60275000000001,False,
2025-02-17 07:31:00,151.584,151.632,151.584,151.63,88,1,0,151.607,True,
2025-02-17 07:32:00,151.63,151.663,151.63,151.659,58,1,0,151.6145,True,
2025-02-17 07:33:00,151.659,151.676,151.659,151.673,68,1,0,151.63675,True,
2025-02-17 07:34:00,151.674,151.677,151.661,151.673,73,1,0,151.65875,True,
2025-02-17 07:35:00,151.673,151.675,151.659,151.671,77,1,0,151.66899999999998,True,
2025-02-17 07:36:00,151.671,151.687,151.669,151.684,62,1,0,151.67525,True,
2025-02-17 07:37:00,151.685,151.703,151.622,151.622,92,1,0,151.6625,False,
2025-02-17 07:38:00,151.622,151.629,151.576,151.604,110,1,0,151.64525,False,
2025-02-17 07:39:00,151.604,151.633,151.604,151.629,71,1,0,151.63475,False,
2025-02-17 07:40:00,151.629,151.669,151.629,151.662,78,1,0,151.62925,False,
2025-02-17 07:41:00,151.662,151.671,151.643,151.657,96,1,0,151.638,True,
2025-02-17 07:42:00,151.657,151.661,151.65,151.659,51,1,0,151.65175,True,
2025-02-17 07:43:00,151.659,151.674,151.645,151.658,76,1,0,151.659,True,
2025-02-17 07:44:00,151.658,151.659,151.628,151.632,75,1,0,151.6515,False,
2025-02-17 07:45:00,151.632,151.632,151.593,151.6,94,1,0,151.63725,False,
2025-02-17 07:46:00,151.6,151.603,151.546,151.548,158,1,0,151.6095,False,
2025-02-17 07:47:00,151.549,151.58,151.536,151.579,144,1,0,151.58975,False,
2025-02-17 07:48:00,151.579,151.58,151.551,151.568,131,1,0,151.57375000000002,False,
2025-02-17 07:49:00,151.568,151.572,151.563,151.57,83,1,0,151.56625,False,
2025-02-17 07:50:00,151.57,151.587,151.557,151.578,159,2,0,151.57375,True,
2025-02-17 07:51:00,151.578,151.617,151.572,151.599,137,1,0,151.57875,True,
2025-02-17 07:52:00,151.599,151.599,151.58,151.584,81,1,0,151.58275,True,
2025-02-17 07:53:00,151.584,151.596,151.569,151.579,92,1,0,151.585,True,
2025-02-17 07:54:00,151.582,151.584,151.563,151.577,76,1,0,151.58475,False,
2025-02-17 07:55:00,151.577,151.577,151.521,151.525,108,1,0,151.56625,False,
2025-02-17 07:56:00,151.525,151.527,151.503,151.525,80,1,0,151.5515,False,
2025-02-17 07:57:00,151.525,151.535,151.501,151.501,87,1,0,151.53199999999998,False,
2025-02-17 07:58:00,151.501,151.504,151.474,151.492,125,2,0,151.51075,False,
2025-02-17 07:59:00,151.492,151.533,151.492,151.526,126,1,0,151.511,True,
2025-02-17 08:00:00,151.526,151.541,151.514,151.53,117,1,0,151.51225,True,
2025-02-17 08:01:00,151.528,151.55,151.524,151.54,101,1,0,151.522,True,
2025-02-17 08:02:00,151.539,151.544,151.516,151.538,74,1,0,151.5335,True,
2025-02-17 08:03:00,151.537,151.556,151.536,151.552,82,1,0,151.54,True,
2025-02-17 08:04:00,151.551,151.552,151.532,151.533,67,1,0,151.54075,True,
2025-02-17 08:05:00,151.533,151.533,151.491,151.503,77,1,0,151.5315,False,
2025-02-17 08:06:00,151.503,151.522,151.5,151.517,54,1,0,151.52625,False,
2025-02-17 08:07:00,151.517,151.533,151.49,151.517,114,2,0,151.51749999999998,False,
2025-02-17 08:08:00,151.517,151.54,151.517,151.54,118,1,0,151.51925,True,
2025-02-17 08:09:00,151.54,151.581,151.535,151.574,130,1,0,151.537,True,
2025-02-17 08:10:00,151.574,151.595,151.571,151.583,88,1,0,151.55349999999999,True,
2025-02-17 08:11:00,151.584,151.596,151.571,151.593,81,1,0,151.5725,True,
2025-02-17 08:12:00,151.593,151.599,151.572,151.595,101,1,0,151.58625,True,
2025-02-17 08:13:00,151.595,151.618,151.587,151.599,99,1,0,151.5925,True,
2025-02-17 08:14:00,151.599,151.603,151.543,151.556,90,1,0,151.58575000000002,False,
2025-02-17 08:15:00,151.556,151.573,151.542,151.551,69,1,0,151.57524999999998,False,
2025-02-17 08:16:00,151.551,151.557,151.541,151.55,77,1,0,151.564,False,
2025-02-17 08:17:00,151.55,151.556,151.54,151.546,95,2,0,151.55075,False,
2025-02-17 08:18:00,151.546,151.565,151.538,151.565,76,1,0,151.553,True,
2025-02-17 08:19:00,151.565,151.612,151.564,151.612,81,1,0,151.56825,True,
2025-02-17 08:20:00,151.611,151.621,151.601,151.616,75,1,0,151.58474999999999,True,
2025-02-17 08:21:00,151.616,151.619,151.602,151.617,70,1,0,151.6025,True,
2025-02-17 08:22:00,151.621,151.639,151.603,151.637,85,1,0,151.6205,True,
2025-02-17 08:23:00,151.637,151.657,151.612,151.653,114,1,0,151.63075,True,
2025-02-17 08:24:00,151.653,151.666,151.623,151.642,129,1,0,151.63725,True,
2025-02-17 08:25:00,151.642,151.698,151.634,151.698,105,1,0,151.6575,True,
2025-02-17 08:26:00,151.696,151.733,151.686,151.717,96,1,0,151.6775,True,
2025-02-17 08:27:00,151.717,151.753,151.709,151.719,115,1,0,151.69400000000002,True,
2025-02-17 08:28:00,151.719,151.72,151.692,151.698,82,1,0,151.708,True,
2025-02-17 08:29:00,151.698,151.712,151.697,151.707,74,1,0,151.71025,True,
2025-02-17 08:30:00,151.707,151.731,151.701,151.707,142,2,0,151.70775,False,
2025-02-17 08:31:00,151.707,151.708,151.675,151.683,147,1,0,151.69875,False,
2025-02-17 08:32:00,151.683,151.745,151.677,151.745,95,1,0,151.7105,True,
2025-02-17 08:33:00,151.745,151.759,151.724,151.755,88,1,0,151.7225,True,
2025-02-17 08:34:00,151.755,151.757,151.727,151.737,99,1,0,151.73000000000002,True,
2025-02-17 08:35:00,151.737,151.762,151.729,151.759,104,2,0,151.749,True,
2025-02-17 08:36:00,151.759,151.77,151.744,151.766,83,1,0,151.75425,True,
2025-02-17 08:37:00,151.766,151.767,151.738,151.738,55,1,0,151.75,False,
2025-02-17 08:38:00,151.738,151.748,151.716,151.748,102,2,0,151.75275,True,
2025-02-17 08:39:00,151.748,151.76,151.72,151.729,55,1,0,151.74525,False,
2025-02-17 08:40:00,151.729,151.743,151.729,151.737,74,1,0,151.738,False,
2025-02-17 08:41:00,151.737,151.762,151.734,151.755,85,1,0,151.74225,True,
2025-02-17 08:42:00,151.755,151.766,151.743,151.744,80,1,0,151.74125,False,
2025-02-17 08:43:00,151.744,151.757,151.732,151.734,75,1,0,151.7425,True,
2025-02-17 08:44:00,151.734,151.75,151.699,151.714,76,1,0,151.73675,False,
2025-02-17 08:45:00,151.714,151.726,151.71,151.714,98,1,0,151.7265,False,
2025-02-17 08:46:00,151.714,151.743,151.713,151.713,70,1,0,151.71875,False,
2025-02-17 08:47:00,151.713,151.733,151.711,151.714,69,1,0,151.71375,False,
2025-02-17 08:48:00,151.714,151.731,151.7,151.72,90,1,0,151.71525,True,
2025-02-17 08:49:00,151.72,151.748,151.72,151.748,62,1,0,151.72375,True,
2025-02-17 08:50:00,151.748,151.782,151.74,151.768,128,1,0,151.7375,True,
2025-02-17 08:51:00,151.768,151.774,151.736,151.738,75,1,0,151.74349999999998,True,
2025-02-17 08:52:00,151.747,151.765,151.746,151.756,95,1,0,151.7525,True,
2025-02-17 08:53:00,151.756,151.786,151.737,151.738,76,1,0,151.75,False,
2025-02-17 08:54:00,151.739,151.757,151.726,151.728,60,1,0,151.74,False,
2025-02-17 08:55:00,151.728,151.788,151.728,151.787,88,1,0,151.75225,True,
2025-02-17 08:56:00,151.787,151.791,151.773,151.776,72,1,0,151.75725,True,
2025-02-17 08:57:00,151.772,151.772,151.746,151.75,78,1,0,151.76025,True,
2025-02-17 08:58:00,151.75,151.756,151.714,151.717,57,1,0,151.7575,False,
2025-02-17 08:59:00,151.717,151.739,151.702,151.707,88,1,0,151.7375,False,
2025-02-17 09:00:00,151.707,151.724,151.683,151.685,139,3,0,151.71475,False,
2025-02-17 09:01:00,151.685,151.697,151.679,151.692,82,3,0,151.70025,False,
2025-02-17 09:02:00,151.692,151.716,151.684,151.71,115,3,0,151.6985,False,
2025-02-17 09:03:00,151.71,151.71,151.677,151.688,86,3,0,151.69375,False,
2025-02-17 09:04:00,151.688,151.693,151.651,151.653,83,2,0,151.68574999999998,False,
2025-02-17 09:05:00,151.653,151.693,151.642,151.643,155,3,0,151.6735,False,
2025-02-17 09:06:00,151.644,151.654,151.631,151.635,102,3,0,151.65474999999998,False,
2025-02-17 09:07:00,151.635,151.636,151.62,151.629,68,2,0,151.64,False,
2025-02-17 09:08:00,151.629,151.647,151.622,151.63,65,1,0,151.63425,False,
2025-02-17 09:09:00,151.63,151.652,151.627,151.644,74,1,0,151.6345,True,
2025-02-17 09:10:00,151.647,151.65,151.605,151.608,74,1,0,151.62775,False,
2025-02-17 09:11:00,151.608,151.621,151.601,151.608,70,1,0,151.6225,False,
2025-02-17 09:12:00,151.608,151.612,151.6,151.612,44,1,0,151.618,False,
2025-02-17 09:13:00,151.612,151.618,151.601,151.612,53,1,0,151.61,False,
2025-02-17 09:14:00,151.612,151.646,151.611,151.633,66,1,0,151.61625,True,
2025-02-17 09:15:00,151.633,151.636,151.621,151.632,44,2,0,151.62225,True,
2025-02-17 09:16:00,151.632,151.657,151.631,151.656,46,2,0,151.63325,True,
2025-02-17 09:17:00,151.656,151.658,151.648,151.657,26,1,0,151.6445,True,
2025-02-17 09:18:00,151.657,151.667,151.643,151.645,70,1,0,151.6475,True,
2025-02-17 09:19:00,151.646,151.65,151.632,151.646,46,3,0,151.651,True,
2025-02-17 09:20:00,151.645,151.654,151.633,151.633,76,3,0,151.64525,False,
2025-02-17 09:21:00,151.633,151.641,151.608,151.613,79,2,0,151.63425,False,
2025-02-17 09:22:00,151.613,151.714,151.613,151.7,95,3,0,151.648,True,
2025-02-17 09:23:00,151.701,151.702,151.66,151.664,106,4,0,151.6525,True,
2025-02-17 09:24:00,151.664,151.703,151.662,151.7,144,3,0,151.66924999999998,True,
2025-02-17 09:25:00,151.7,151.714,151.647,151.648,75,3,0,151.678,True,
2025-02-17 09:26:00,151.648,151.661,151.647,151.65,36,2,0,151.66549999999998,False,
2025-02-17 09:27:00,151.65,151.665,151.639,151.655,40,1,0,151.66325,False,
2025-02-17 09:28:00,151.655,151.655,151.636,151.637,53,1,0,151.6475,False,
2025-02-17 09:29:00,151.637,151.652,151.634,151.651,54,1,0,151.64825000000002,True,
2025-02-17 09:30:00,151.65,151.707,151.647,151.669,117,1,0,151.65300000000002,True,
2025-02-17 09:31:00,151.669,151.688,151.656,151.688,66,3,0,151.66125,True,
2025-02-17 09:32:00,151.687,151.714,151.681,151.697,123,4,0,151.67625,True,
2025-02-17 09:33:00,151.697,151.72,151.694,151.718,73,3,0,151.69299999999998,True,
2025-02-17 09:34:00,151.718,151.754,151.718,151.751,103,2,0,151.7135,True,
2025-02-17 09:35:00,151.751,151.766,151.74,151.741,66,1,0,151.72675,True,
2025-02-17 09:36:00,151.741,151.742,151.717,151.723,54,1,0,151.73325,True,
2025-02-17 09:37:00,151.723,151.738,151.718,151.726,81,1,0,151.73525,True,
2025-02-17 09:38:00,151.726,151.726,151.7,151.718,96,1,0,151.727,False,
2025-02-17 09:39:00,151.718,151.73,151.712,151.718,86,1,0,151.72125,False,
2025-02-17 09:40:00,151.718,151.75,151.718,151.729,108,1,0,151.72275,True,
2025-02-17 09:41:00,151.73,151.743,151.718,151.73,95,3,0,151.72375,True,
2025-02-17 09:42:00,151.73,151.755,151.706,151.74,139,3,0,151.72925,True,
2025-02-17 09:43:00,151.74,151.778,151.739,151.776,113,2,0,151.74375,True,
2025-02-17 09:44:00,151.776,151.797,151.773,151.79,110,1,0,151.759,True,
2025-02-17 09:45:00,151.79,151.822,151.789,151.822,89,3,0,151.782,True,
2025-02-17 09:46:00,151.822,151.836,151.813,151.826,115,3,0,151.80349999999999,True,
2025-02-17 09:47:00,151.826,151.841,151.822,151.834,85,1,0,151.81799999999998,True,
2025-02-17 09:48:00,151.834,151.866,151.834,151.861,73,1,0,151.83575000000002,True,
2025-02-17 09:49:00,151.861,151.878,151.861,151.874,109,1,0,151.84875,True,
2025-02-17 09:50:00,151.874,151.882,151.858,151.871,80,1,0,151.86,True,
2025-02-17 09:51:00,151.871,151.886,151.87,151.88,65,1,0,151.8715,True,
2025-02-17 09:52:00,151.88,151.894,151.875,151.882,73,1,0,151.87675000000002,True,
2025-02-17 09:53:00,151.882,151.894,151.872,151.876,106,1,0,151.87725,True,
2025-02-17 09:54:00,151.876,151.878,151.863,151.877,79,2,0,151.87875,True,
2025-02-17 09:55:00,151.877,151.884,151.854,151.864,98,2,0,151.87475,False,
2025-02-17 09:56:00,151.865,151.872,151.842,151.854,97,3,0,151.86775,False,
2025-02-17 09:57:00,151.854,151.878,151.84,151.861,75,2,0,151.864,False,
2025-02-17 09:58:00,151.861,151.863,151.838,151.86,96,4,0,151.85975,False,
2025-02-17 09:59:00,151.86,151.879,151.852,151.867,117,3,0,151.8605,True,
2025-02-17 10:00:00,151.867,151.88,151.852,151.866,141,3,0,151.8635,True,
2025-02-17 10:01:00,151.866,151.911,151.866,151.901,125,3,0,151.8735,True,
2025-02-17 10:02:00,151.901,151.936,151.876,151.933,140,4,0,151.89175,True,
2025-02-17 10:03:00,151.933,151.943,151.895,151.899,120,4,0,151.89975,True,
2025-02-17 10:04:00,151.899,151.91,151.883,151.897,111,3,0,151.9075,True,
2025-02-17 10:05:00,151.897,151.907,151.887,151.894,106,3,0,151.90574999999998,False,
2025-02-17 10:06:00,151.894,151.9,151.869,151.879,110,2,0,151.89225,False,
2025-02-17 10:07:00,151.879,151.885,151.853,151.874,93,2,0,151.886,False,
2025-02-17 10:08:00,151.874,151.877,151.85,151.876,81,2,0,151.88075,False,
2025-02-17 10:09:00,151.876,151.882,151.854,151.855,73,1,0,151.871,False,
2025-02-17 10:10:00,151.855,151.866,151.853,151.86,71,1,0,151.86625,False,
2025-02-17 10:11:00,151.86,151.881,151.855,151.874,85,1,0,151.86624999999998,False,
2025-02-17 10:12:00,151.876,151.887,151.868,151.886,91,1,0,151.86875,True,
2025-02-17 10:13:00,151.886,151.918,151.882,151.911,112,1,0,151.88275,True,
2025-02-17 10:14:00,151.913,151.941,151.912,151.934,83,2,0,151.90125,True,
2025-02-17 10:15:00,151.934,151.936,151.91,151.917,84,2,0,151.912,True,
2025-02-17 10:16:00,151.917,151.919,151.876,151.877,55,1,0,151.90975,False,
2025-02-17 10:17:00,151.877,151.898,151.872,151.887,45,1,0,151.90375,False,
2025-02-17 10:18:00,151.887,151.9,151.881,151.889,45,1,0,151.8925,False,
2025-02-17 10:19:00,151.889,151.891,151.84,151.847,76,1,0,151.875,False,
2025-02-17 10:20:00,151.847,151.852,151.839,151.852,102,1,0,151.86875,False,
2025-02-17 10:21:00,151.852,151.895,151.852,151.886,70,1,0,151.86849999999998,False,
2025-02-17 10:22:00,151.886,151.897,151.874,151.874,92,2,0,151.86475,False,
2025-02-17 10:23:00,151.874,151.874,151.86,151.873,91,2,0,151.87125,True,
2025-02-17 10:24:00,151.866,151.874,151.832,151.84,134,2,0,151.86825,False,
2025-02-17 10:25:00,151.84,151.875,151.835,151.86,83,3,0,151.86175,False,
2025-02-17 10:26:00,151.86,151.884,151.854,151.863,106,3,0,151.85899999999998,False,
2025-02-17 10:27:00,151.863,151.895,151.857,151.89,115,4,0,151.86325,True,
2025-02-17 10:28:00,151.89,151.92,151.887,151.917,110,3,0,151.8825,True,
2025-02-17 10:29:00,151.917,151.917,151.897,151.909,79,2,0,151.89475,True,
2025-02-17 10:30:00,151.909,151.912,151.896,151.901,68,1,0,151.90425,True,
2025-02-17 10:31:00,151.901,151.92,151.9,151.913,66,1,0,151.91,True,
2025-02-17 10:32:00,151.913,151.933,151.912,151.917,70,1,0,151.91,False,
2025-02-17 10:33:00,151.917,151.925,151.906,151.921,59,1,0,151.913,True,
2025-02-17 10:34:00,151.921,151.927,151.9,151.905,83,1,0,151.91400000000002,True,
2025-02-17 10:35:00,151.905,151.905,151.851,151.857,88,1,0,151.9,False,
2025-02-17 10:36:00,151.857,151.864,151.848,151.859,130,3,0,151.8855,False,
2025-02-17 10:37:00,151.859,151.896,151.859,151.892,90,1,0,151.87825,False,
2025-02-17 10:38:00,151.892,151.912,151.89,151.911,103,1,0,151.87975,True,
2025-02-17 10:39:00,151.911,151.917,151.899,151.917,64,1,0,151.89475,True,
2025-02-17 10:40:00,151.917,151.919,151.889,151.895,99,1,0,151.90375,True,
